id,title,releaseDate,ratingValue,ratingCount,genres,duration,url,posterUrl,description
137,Groundhog Day,11 Februari 1993,7.635,9145,Romance | Fantasy | Comedy,,https://www.themoviedb.org/movie/137,https://image.tmdb.org/t/p/w500/gCgt1WARPZaXnq523ySQEUKinCs.jpg,
1383731,Protector,20 Februari 2026,8.4,573,Action | Thriller | Crime,,https://www.themoviedb.org/movie/1383731,https://image.tmdb.org/t/p/w500/icOZpnGuH9YrEaW3wrw5GJaXGih.jpg,
749170,Heads of State,24 Juni 2025,6.818,1134,Action | Thriller | Comedy,,https://www.themoviedb.org/movie/749170,https://image.tmdb.org/t/p/w500/lVgE5oLzf7ABmzyASEVcjYyHI41.jpg,"PM Inggris dan Presiden AS memiliki persaingan publik yang membahayakan aliansi negara mereka. Namun, ketika menjadi target musuh yang kuat, mereka terpaksa saling bergantung dalam perjalanan lintas negara yang gila. Bersekutu dengan Noel, agen MI6 yang brilian, mereka harus mencari cara untuk menggagalkan konspirasi yang mengancam kebebasan dunia."
10198,The Princess and the Frog,8 Desember 2009,7.235,6270,Animation | Romance | Fantasy | Family,,https://www.themoviedb.org/movie/10198,https://image.tmdb.org/t/p/w500/yprv5PbnEksoVj2v6XEnDBg9joR.jpg,
1159831,The Bride!,4 Maret 2026,6.108,647,Science Fiction | Horror | Fantasy,,https://www.themoviedb.org/movie/1159831,https://image.tmdb.org/t/p/w500/lV8YHwGkYZsm6EfIqnhaSz2avKt.jpg,
624860,The Matrix Resurrections,16 Desember 2021,6.307,6703,Science Fiction | Action | Adventure,,https://www.themoviedb.org/movie/624860,https://image.tmdb.org/t/p/w500/8c4a8kE7PizaGQQnditMmI1xbRp.jpg,"Kisah Neo berlanjut, perjuangan kali ini akan lebih sulit dari sebelumnya. Perang antara dua dunia kembali lagi terjadi. Diganggu oleh kenangan aneh, kehidupan Neo berubah secara tak terduga ketika dia menemukan dirinya kembali kedalam Matrix."
8681,Taken,18 Februari 2008,7.411,12365,Action | Thriller,,https://www.themoviedb.org/movie/8681,https://image.tmdb.org/t/p/w500/ognkaUSNgJe1a2pjB4UNdzEo5jT.jpg,"Saat berlibur bersama temannya di Paris, seorang gadis Amerika diculik oleh sekelompok pedagang manusia yang bermaksud menjualnya ke prostitusi paksa. Bekerja melawan waktu, ayah mantan mata-matanya harus berusaha sekuat tenaga untuk menyelamatkannya. Namun dengan tahun-tahun terbaiknya yang mungkin telah berlalu, pekerjaan itu mungkin lebih dari yang bisa dia tangani."
438148,Minions: The Rise of Gru,29 Juni 2022,7.259,4165,Animation | Comedy | Science Fiction | Crime | Family,,https://www.themoviedb.org/movie/438148,https://image.tmdb.org/t/p/w500/wKiOkZTN9lUUUNZLmtnwubZYONg.jpg,"Seorang penggemar kelompok penjahat super yang dikenal sebagai Vicious 6, Gru menyusun rencana untuk menjadi cukup jahat untuk bergabung dengan mereka, dengan dukungan pengikutnya, para Minion."
573435,Bad Boys: Ride or Die,5 Juni 2024,7.314,3459,Action | Comedy | Crime,,https://www.themoviedb.org/movie/573435,https://image.tmdb.org/t/p/w500/oGythE98MYleE6mZlGs5oBGkux1.jpg,
73,American History X,1 Juli 1998,8.324,12881,Drama,,https://www.themoviedb.org/movie/73,https://image.tmdb.org/t/p/w500/x2drgoXYZ8484lqyDj7L1CEVR4T.jpg,
1228246,Five Nights at Freddy's 2,3 Desember 2025,6.6,1166,Horror | Thriller,,https://www.themoviedb.org/movie/1228246,https://image.tmdb.org/t/p/w500/udAxQEORq2I5wxI97N2TEqdhzBE.jpg,
620,Ghostbusters,8 Juni 1984,7.497,9971,Comedy | Fantasy,,https://www.themoviedb.org/movie/620,https://image.tmdb.org/t/p/w500/7E8nLijS9AwwUEPu2oFYOVKhdFA.jpg,
337404,Cruella,26 Mei 2021,7.966,10285,Comedy | Crime | Family,,https://www.themoviedb.org/movie/337404,https://image.tmdb.org/t/p/w500/hjS9mH8KvRiGHgjk6VUZH7OT0Ng.jpg,"Di London tahun 1970-an di tengah revolusi punk rock, seorang grifter muda bernama Estella bertekad untuk membuat nama untuk dirinya sendiri dengan desainnya. Dia berteman dengan sepasang pencuri muda yang menghargai seleranya akan kenakalan, dan bersama-sama mereka mampu membangun kehidupan untuk diri mereka sendiri di jalanan London. Suatu hari, bakat mode Estella menarik perhatian Baroness von Hellman, seorang legenda mode yang sangat chic dan sangat haute. Tetapi hubungan mereka menggerakkan serangkaian peristiwa dan pengungkapan yang akan menyebabkan Estella merangkul sisi jahatnya dan menjadi Cruella yang parau, modis, dan suka balas dendam."
1173559,Insidious Inferno,29 November 2024,4.8,31,Horror,,https://www.themoviedb.org/movie/1173559,https://image.tmdb.org/t/p/w500/8kljUAovBatZRYp2ye2RZr239hU.jpg,
297802,Aquaman,7 Desember 2018,6.864,15186,Action | Adventure | Fantasy,,https://www.themoviedb.org/movie/297802,https://image.tmdb.org/t/p/w500/ufl63EFcc5XpByEV2Ecdw6WJZAI.jpg,
9470,Kung Fu Hustle,10 Februari 2004,7.518,3315,Action | Comedy | Crime | Fantasy,,https://www.themoviedb.org/movie/9470,https://image.tmdb.org/t/p/w500/exbyTbrvRUDKN2mcNEuVor4VFQW.jpg,"Saat itu tahun 1940-an, dan Geng Kapak yang terkenal meneror Shanghai. Penjahat kelas teri Sing dan Bone berharap untuk bergabung, tetapi mereka hanya berhasil mendapatkan banyak musuh yang sangat berbahaya. Beruntung bagi mereka, para ahli kung fu dan kekuatan tersembunyi dapat ditemukan di tempat-tempat yang tidak terduga. Sekarang mereka hanya perlu menghadapi seluruh Geng Kapak."
1771,Kapten Amerika: Avenger Pertama,22 Juli 2011,7.011,23204,Action | Adventure | Science Fiction,,https://www.themoviedb.org/movie/1771,https://image.tmdb.org/t/p/w500/vSNxAJTlD0r02V9sPYpOjqDZXUK.jpg,"Seorang pemuda sakit-sakitan yang berusaha untuk mendaftarkan diri di Angkatan Darat Amerika Serikat pada tahun 1943 untuk melawan Nazi, tetapi dianggap tidak layak secara fisik. Kemudian dia justru menawarkan diri untuk menjadi relawan dalam sebuah proyek yang disebut Rebirth, sebuah operasi militer rahasia untuk membantu upaya perang Amerika Serikat yang menggunakan serum tertentu untuk mengubah Steve Rogers ke puncak kesempurnaan manusia dan menjadi tentara super."
1236153,Mercy,19 Januari 2026,7.1,1669,Science Fiction | Thriller | Crime | Mystery,,https://www.themoviedb.org/movie/1236153,https://image.tmdb.org/t/p/w500/pyok1kZJCfyuFapYXzHcy7BLlQa.jpg,
941109,Play Dirty,30 September 2025,6.602,708,Crime | Action | Thriller,,https://www.themoviedb.org/movie/941109,https://image.tmdb.org/t/p/w500/ovZ0zq0NwRghtWI1oLaM0lWuoEw.jpg,"Seorang pencuri ulung melancarkan aksi pencurian terbesar seumur hidupnya dalam Play Dirty, film thriller penuh aksi dari sutradara, Shane Black. Parker bersama Grofield, Zen, dan kawanan yang ahli mendapati sebuah pekerjaan yang mengadu mereka melawan mafia New York dalam aksi yang licik dan kelam ini."
1084199,Companion,22 Januari 2025,7.006,2601,Horror | Science Fiction | Thriller,,https://www.themoviedb.org/movie/1084199,https://image.tmdb.org/t/p/w500/oCoTgC3UyWGfyQ9thE10ulWR7bn.jpg,Liburan akhir pekan bersama teman-teman di kabin terpencil berubah menjadi kekacauan setelah terungkap bahwa salah satu tamu tidak seperti yang terlihat.
1124620,The Monkey,10 Februari 2025,5.965,1441,Horror | Comedy,,https://www.themoviedb.org/movie/1124620,https://image.tmdb.org/t/p/w500/aGDekyIb0yfmnuLZciCozRPk2TE.jpg,"Ketika saudara kembar menemukan seekor monyet misterius yang dapat digerakkan, serangkaian kematian yang memalukan menghancurkan keluarga mereka. Dua puluh lima tahun kemudian, monyet itu memulai aksi pembunuhan baru, memaksa saudara-saudara yang terasing ini untuk menghadapi mainan terkutuk itu."
937287,Challengers,18 April 2024,6.9,2835,Drama | Romance,,https://www.themoviedb.org/movie/937287,https://image.tmdb.org/t/p/w500/H6vke7zGiuLsz4v4RPeReb9rsv.jpg,"Untuk mengejutkannya dari kekalahan beruntun baru-baru ini, seorang pemain tenis yang jadi pelatih mengajak suaminya yang terkenal di dunia, juara grand slam, bermain di acara ""Challenger"" melawan mantan sahabatnya...sekaligus mantan pacarnya ."
102651,Maleficent,28 Mei 2014,7.09,13925,Fantasy | Adventure | Action | Family | Romance,,https://www.themoviedb.org/movie/102651,https://image.tmdb.org/t/p/w500/ik8PugpL41s137RAWEGTAWu0dPo.jpg,"Seorang wanita muda yang cantik dan berhati murni, Maleficent memiliki kehidupan yang indah tumbuh di kerajaan hutan yang damai, sampai suatu hari ketika tentara menyerang mengancam keharmonisan tanah. Maleficent naik menjadi pelindung paling ganas di negeri itu, tetapi dia akhirnya mengalami pengkhianatan yang kejam – suatu tindakan yang mulai mengubah hatinya menjadi batu. Bertekad untuk membalas dendam, Maleficent menghadapi pertempuran epik dengan penerus Raja yang menyerang dan, sebagai hasilnya, mengutuk bayi Aurora yang baru lahir. Saat anak itu tumbuh, Maleficent menyadari bahwa Aurora memegang kunci perdamaian di kerajaan – dan kebahagiaan sejati Maleficent juga."
1497463,Todo lo que nunca fuimos,4 Juni 2026,8.1,94,Drama | Romance,,https://www.themoviedb.org/movie/1497463,https://image.tmdb.org/t/p/w500/zqxIT48mWFsC4NSjGEHAcp1pjEo.jpg,
1263337,Heart of the Beast,19 September 2026,0,0,Adventure | Thriller,,https://www.themoviedb.org/movie/1263337,https://image.tmdb.org/t/p/w500/1ApfSA8JTqeha3GTFEY8syV4auq.jpg,
87,Indiana Jones and the Temple of Doom,23 Mei 1984,7.309,10356,Adventure | Action,,https://www.themoviedb.org/movie/87,https://image.tmdb.org/t/p/w500/gpdVNUaa4LhRMLfJOPj1AZdhAZ3.jpg,"Pada tahun 1935, Indiana Jones ditugaskan oleh penduduk desa India untuk merebut kembali batu yang dicuri dari mereka oleh sekte rahasia di bawah katakombe sebuah istana kuno."
290859,Terminator: Dark Fate,23 Oktober 2019,6.422,5840,Science Fiction | Action | Adventure | Thriller,,https://www.themoviedb.org/movie/290859,https://image.tmdb.org/t/p/w500/vqzNJRH4YyquRiWxCCOH0aXggHI.jpg,"Latar waktu Dark Fate diambil 2 dekade setelah Sarah Connor mencegah Judment Day, mengubah masa depan, dan menulis ulang nasib umat manusia. Dani Ramos (Natalia Reyes) menjalani kehidupan sederhana di Meksiko bersama saudara lelakinya (Diego Boneta) dan ayahnya. Hidup Dani berjalan baik hingga datang seorang Terminator seri Rev-9 (Gabriel Luna) yang sangat canggih dan datang dari masa depan untuk membunuhnya. Kelangsungan hidup Dani bergantung pada kekuatannya bersama Grace (Mackenzie Davis), Grace, seorang manusia super yang juga dikirim dari masa depan dan seorang Sarah Connor (Linda Hamilton). Keduanya membantu Dani melawan Terminator itu. Rev 9 dikirim ke masa lalu untuk menghentikan manusia bangkit dan mengambil alih Skynet. Rev 9 tampak seperti kombinasi dari T-800 dan T-1000, seperti yang terlihat dalam The"
823219,Flow,29 Agustus 2024,8.064,3038,Adventure | Animation | Family | Fantasy,,https://www.themoviedb.org/movie/823219,https://image.tmdb.org/t/p/w500/srwwY0QG8x3Q306cnfjT1ymRTgn.jpg,"Kucing adalah hewan yang suka menyendiri, tetapi karena rumahnya hancur akibat banjir besar, ia menemukan tempat berlindung di atas kapal yang dihuni oleh berbagai spesies, dan harus bekerja sama dengan mereka terlepas dari perbedaan mereka."
1288341,Seven Snipers,30 April 2026,6.1,128,Action | Thriller,,https://www.themoviedb.org/movie/1288341,https://image.tmdb.org/t/p/w500/pK6tGCG6UAgUT5FTq3ylGErHxQQ.jpg,
1734,The Mummy Returns,4 Mei 2001,6.417,7886,Adventure | Action | Fantasy,,https://www.themoviedb.org/movie/1734,https://image.tmdb.org/t/p/w500/kdJsW7hcy1lrj7tdMPycTAQPAiR.jpg,"Rick dan Evelyn O'Connell, bersama putra mereka Alex yang berusia 8 tahun, menemukan kunci kekuatan Raja Kalajengking yang legendaris: Gelang Anubis yang legendaris. Sayangnya, Imhotep yang baru dibangkitkan juga memiliki desain pada gelang itu, dan tidak segan-segan menculik pembawa barunya, Alex, untuk mendapatkan kendali atas pasukan dunia lain Anubis."
98566,Teenage Mutant Ninja Turtles,7 Agustus 2014,5.932,7308,Science Fiction | Action | Adventure | Comedy,,https://www.themoviedb.org/movie/98566,https://image.tmdb.org/t/p/w500/azL2ThbJMIkts3ZMt3j1YgBUeDB.jpg,
1813,The Devil's Advocate,17 Oktober 1997,7.481,7020,Horror | Drama | Mystery,,https://www.themoviedb.org/movie/1813,https://image.tmdb.org/t/p/w500/5ZzBGpxy55OQzHxKVY11IpY6a0o.jpg,
1665287,Tura do Strazbura,3 April 2026,10,1,Documentary,,https://www.themoviedb.org/movie/1665287,https://image.tmdb.org/t/p/w500/9ku6cytnYJd8yjEBGitfTA2Ya9y.jpg,
11423,살인의 추억,25 April 2003,8.061,4792,Crime | Drama | Thriller,,https://www.themoviedb.org/movie/11423,https://image.tmdb.org/t/p/w500/wrsf1ebQ6S4gVhjR9FJElfdxAjj.jpg,
14,American Beauty,15 September 1999,7.996,13323,Drama,,https://www.themoviedb.org/movie/14,https://image.tmdb.org/t/p/w500/wby9315QzVKdW9BonAefg8jGTTb.jpg,
561,Constantine,8 Februari 2005,7.204,8514,Fantasy | Action | Horror,,https://www.themoviedb.org/movie/561,https://image.tmdb.org/t/p/w500/vPYgvd2MwHlxTamAOjwVQp4qs1W.jpg,
8358,Cast Away,22 Desember 2000,7.668,12530,Adventure | Drama,,https://www.themoviedb.org/movie/8358,https://image.tmdb.org/t/p/w500/7lLJgKnAicAcR5UEuo8xhSMj18w.jpg,"Setelah terdampar di pulau terpencil karena kecelakaan pesawat, selama bertahun-tahun pria ini berjuang untuk bertahan hidup sambil berharap kelak ia bisa kembali pulang."
87827,Life of Pi,20 November 2012,7.413,13999,Adventure | Drama,,https://www.themoviedb.org/movie/87827,https://image.tmdb.org/t/p/w500/iLgRu4hhSr6V1uManX6ukDriiSc.jpg,
93456,Despicable Me 2,26 Juni 2013,6.948,12215,Animation | Comedy | Family | Science Fiction,,https://www.themoviedb.org/movie/93456,https://image.tmdb.org/t/p/w500/5Fh4NdoEnCjCK9wLjdJ9DJNFl2b.jpg,"Lebih banyak peralatan, minion, dan kekacauan! Gru insaf dari kejahatannya demi merawat putri-putrinya, lalu suatu agensi rahasia merekrutnya untuk membasmi kejahatan."
653346,Kerajaan Planet Kera,8 Mei 2024,7.053,4437,Science Fiction | Adventure | Action,,https://www.themoviedb.org/movie/653346,https://image.tmdb.org/t/p/w500/gKkl37BQuKTanygYQG1pyYgLVgf.jpg,"Beberapa generasi di masa depan setelah pemerintahan Kaisar, kera kini menjadi spesies dominan dan hidup harmonis sementara manusia terpaksa hidup dalam bayang-bayang. Saat pemimpin kera baru yang kejam membangun kerajaannya, seekor kera muda melakukan perjalanan mengerikan yang akan menyebabkan dia mempertanyakan semua yang telah dia ketahui tentang masa lalu dan membuat pilihan yang akan menentukan masa depan kera dan manusia."
80321,Madagascar 3: Europe's Most Wanted,6 Juni 2012,6.648,6712,Animation | Family | Comedy | Adventure,,https://www.themoviedb.org/movie/80321,https://image.tmdb.org/t/p/w500/ekraj4ksvIKeuvQVEevEJkuybZd.jpg,"Usai berpetualang di Afrika, Alex dan teman-temannya menargetkan kawasan New York City. Kali ini, mereka menumpang para pemain sirkus keliling."
1278,The Dreamers,10 Oktober 2003,7.18,3159,Drama | Romance,,https://www.themoviedb.org/movie/1278,https://image.tmdb.org/t/p/w500/gBb7GGaFYPu7nEUYvC8G4LaJJN1.jpg,
287424,Maggie,8 Mei 2015,5.407,1708,Horror | Drama | Science Fiction,,https://www.themoviedb.org/movie/287424,https://image.tmdb.org/t/p/w500/twa9gXjocLM629sJrQYVtmF306R.jpg,
402,Basic Instinct,20 Maret 1992,6.946,4521,Thriller | Mystery,,https://www.themoviedb.org/movie/402,https://image.tmdb.org/t/p/w500/76Ts0yoHk8kVQj9MMnoMixhRWoh.jpg,"Basic Instinct adalah film bergenre detektif yang dibumbui dengan unsur misteri, thriller, klasik, dan erotisme. Film garapan sutradara Paul Verhoeven ini dibintangi oleh Sharon Stone, Michael Douglas, George Dzundza, dan Jeanne. Sejak dirilis pada tahun 1992, film ini menjadi salah satu film paling kontroversial hingga 1993. Bahkan pada awal tahun 2000 masih ramai diperbincangkan karena saat itu Sharon Stone sedang naik daun, ditambah beberapa potongan adegan yang tergolong pana"
698687,Transformers One,11 September 2024,7.982,1757,Animation | Science Fiction | Adventure | Family,,https://www.themoviedb.org/movie/698687,https://image.tmdb.org/t/p/w500/iRCgqpdVE4wyLQvGYU3ZP7pAtUc.jpg,"Kisah asal usul Optimus Prime dan Megatron yang belum pernah diceritakan, yang lebih dikenal sebagai musuh bebuyutan, tetapi dulunya berteman dan terikat seperti saudara, yang mengubah nasib Cybertron selamanya."
420809,Maleficent: Mistress of Evil,16 Oktober 2019,7.293,6602,Family | Fantasy | Adventure,,https://www.themoviedb.org/movie/420809,https://image.tmdb.org/t/p/w500/vloNTScJ3w7jwNwtNGoG8DbTThv.jpg,Maleficent (Angelina Jolie) dan putri angkatnya Aurora (Elle Fanning) mulai berseteru dan mempertanyakan arti keluarga saat keduanya memiliki pandangan yang berbeda. Sebuah pernikahan yang diinginkan Aurora dan ditentang Maleficent. Aliansi serta pasukan gelap baru yang akan melanjutkan petualangan
1170608,Dune: Part Three,15 Desember 2026,0,0,Science Fiction | Adventure,,https://www.themoviedb.org/movie/1170608,https://image.tmdb.org/t/p/w500/d43fvHQsIMa4kpyhKXw0haEJIvI.jpg,Bagian ketiga dan terakhir dari trilogi Dune karya Villeneuve. Berdasarkan novel Dune Messiah karya Frank Herbert.
2501,The Bourne Identity,14 Juni 2002,7.486,10365,Action | Mystery | Thriller,,https://www.themoviedb.org/movie/2501,https://image.tmdb.org/t/p/w500/aP8swke3gmowbkfZ6lmNidu0y9p.jpg,"Terluka dan menderita amnesia, Jason Bourne mulai merekonstruksi kembali hidupnya. Namun, ia mendapati banyak orang yang ditemuinya justru menginginkan kematiannya."
387732,Mujeres infieles 2,14 Maret 2003,6.182,33,Drama,,https://www.themoviedb.org/movie/387732,https://image.tmdb.org/t/p/w500/zNRXDEX5JTl2SgKj6TGa1SCHtdv.jpg,
1477712,Ice Cream Man,3 Agustus 2026,4.444,54,Horror | Comedy,,https://www.themoviedb.org/movie/1477712,https://image.tmdb.org/t/p/w500/c987gxFjXqYOxZEZKcTkS1ONTWH.jpg,
63,Twelve Monkeys,29 Desember 1995,7.613,9371,Science Fiction | Thriller | Mystery,,https://www.themoviedb.org/movie/63,https://image.tmdb.org/t/p/w500/gt3iyguaCIw8DpQZI1LIN5TohM2.jpg,"Pada tahun 2035, terpidana James Cole dengan enggan sukarela dikirim kembali ke masa lalu untuk menemukan asal usul virus mematikan yang memusnahkan hampir semua populasi bumi dan memaksa para penyintas masuk ke komunitas bawah tanah. Tapi ketika Cole keliru dikirim ke 1990 bukannya 1996, dia ditangkap dan dikurung di rumah sakit jiwa. Di sana ia bertemu dengan psikiater Dr. Kathryn Railly, dan pasien Jeffrey Goines, putra seorang ahli virus terkenal, yang mungkin memegang kunci kelompok nakal misterius, Tentara 12 Monyet, yang dianggap bertanggung jawab untuk melepaskan penyakit pembunuh."
1743296,Canelones,6 Agustus 2026,5,1,Comedy | Thriller,,https://www.themoviedb.org/movie/1743296,https://image.tmdb.org/t/p/w500/s2g8wLNs6G5XYa5ivfUNuWbQTKQ.jpg,
1064213,Anora,14 Oktober 2024,7.1,3424,Drama | Comedy | Romance,,https://www.themoviedb.org/movie/1064213,https://image.tmdb.org/t/p/w500/cgXk2tNYhJZLXdBDO5DidAVzQ82.jpg,"Seorang pekerja seks muda dari Brooklyn mendapatkan kesempatan di cerita Cinderella ketika dia bertemu dan secara impulsif menikahi putra seorang oligarki. Setelah berita mencapai Rusia, dongengnya terancam ketika orang tuanya berangkat untuk membuat pernikahan dibatalkan."
854,The Mask,29 Juli 1994,6.994,11559,Comedy | Fantasy | Crime | Romance,,https://www.themoviedb.org/movie/854,https://image.tmdb.org/t/p/w500/jPC2eYub74zwf2tPGVtzSlBW6Oy.jpg,
439079,The Nun,5 September 2018,5.91,7295,Horror,,https://www.themoviedb.org/movie/439079,https://image.tmdb.org/t/p/w500/sFC1ElvoKGdHJIWRpNB3xWJ9lJA.jpg,"Ketika seorang biarawati muda di biara terpencil Rumania mengorbankan hidupnya sendiri, seorang pendeta dengan masa lalu yang kelam dan seorang calon biarawati dikirim oleh Vatikan untuk menyelidiki peristiwa ini. Bersama-sama mereka membuka rahasia rahasia yang tidak terduga.  Mempertaruhkan tidak hanya hidup mereka tetapi iman mereka dan jiwa mereka, keduanya menghadapi kekuatan jahat dalam bentuk iblis biarawati yang pertama kali meneror para penonton di The Conjuring 2. Seketika itu biara tersebut menjadi medan pertempuran yang mengerikan antara yang hidup dan yang terkutuk."
787699,Wonka,6 Desember 2023,7.033,4545,Comedy | Family | Fantasy,,https://www.themoviedb.org/movie/787699,https://image.tmdb.org/t/p/w500/qhb1qOilapbapxWQn9jtRCMwXJF.jpg,
82976,Les Novices,1 April 1970,4.8,13,Comedy | Drama,,https://www.themoviedb.org/movie/82976,https://image.tmdb.org/t/p/w500/4Ppq2oJPnEqSeyliPG9QbCHUL0q.jpg,
602,Independence Day,2 Juli 1996,6.917,10712,Action | Adventure | Science Fiction,,https://www.themoviedb.org/movie/602,https://image.tmdb.org/t/p/w500/p0BPQGSPoSa8Ml0DAf2mB2kCU0R.jpg,
343668,Kingsman: The Golden Circle,20 September 2017,6.941,11350,Crime | Comedy | Action,,https://www.themoviedb.org/movie/343668,https://image.tmdb.org/t/p/w500/34xBL6BXNYFqtHO9zhcgoakS4aP.jpg,"Saat  kantor pusat Kingsman diserang oleh musuh yang baru muncul, Eggsy dan Merlin harus bekerja sama organisasi Amerika yang dikenal dengan nama Statesman untuk menyelamatkan dunia."
8363,Superbad,17 Agustus 2007,7.272,8344,Comedy,,https://www.themoviedb.org/movie/8363,https://image.tmdb.org/t/p/w500/ek8e8txUyUwd2BNqj6lFEerJfbq.jpg,
398818,Call Me by Your Name,1 Oktober 2017,8.1,12942,Romance | Drama,,https://www.themoviedb.org/movie/398818,https://image.tmdb.org/t/p/w500/gXiE0WveDnT0n5J4sW9TMxXF4oT.jpg,
1250,Ghost Rider,15 Januari 2007,5.619,6636,Thriller | Action | Fantasy,,https://www.themoviedb.org/movie/1250,https://image.tmdb.org/t/p/w500/4quwR1VwZouD0YF9AaD72kQAjxH.jpg,"Ketika pengendara sepeda motor Johnny Blaze menjual jiwanya kepada Iblis untuk menyelamatkan nyawa ayahnya, dia berubah menjadi Ghost Rider, pemburu bayaran Iblis sendiri, dan dikirim untuk memburu para pendosa."
9340,The Goonies,7 Juni 1985,7.512,6391,Adventure | Comedy | Family,,https://www.themoviedb.org/movie/9340,https://image.tmdb.org/t/p/w500/eBU7gCjTCj9n2LTxvCSIXXOvHkD.jpg,
4951,10 Things I Hate About You,30 Maret 1999,7.597,9128,Comedy | Romance | Drama,,https://www.themoviedb.org/movie/4951,https://image.tmdb.org/t/p/w500/ujERk3aKABXU3NDXOAxEQYTHe9A.jpg,
1411921,The Land is Ours,14 Januari 1997,0,0,Documentary,,https://www.themoviedb.org/movie/1411921,https://image.tmdb.org/t/p/w500/lZ1ND2mvuetKgazzuUPLfdqmx3G.jpg,
1891,Star Wars: Episode V - The Empire Strikes Back,20 Mei 1980,8.393,18819,Adventure | Action | Science Fiction,,https://www.themoviedb.org/movie/1891,https://image.tmdb.org/t/p/w500/nNAeTmF4CtdSgMDplXTDPOpYzsX.jpg,"Kisah epik ini berlanjut saat Luke Skywalker, dengan harapan mengalahkan Kekaisaran Galaksi yang jahat, mempelajari cara-cara Jedi dari guru tua Yoda. Namun Darth Vader lebih bertekad dari sebelumnya untuk menangkap Luke. Sementara itu, pemimpin pemberontak Putri Leia, Han Solo yang sombong, Chewbacca, dan droid C-3PO dan R2-D2 dilemparkan ke berbagai tahap penangkapan, pengkhianatan, dan keputusasaan."
268,Batman,21 Juni 1989,7.233,8773,Fantasy | Action | Crime,,https://www.themoviedb.org/movie/268,https://image.tmdb.org/t/p/w500/cij4dd21v2Rk2YtUQbV5kW69WB2.jpg,
1357633,俺だけレベルアップな件 -ReAwakening-,26 November 2024,7.163,283,Action | Adventure | Fantasy | Animation,,https://www.themoviedb.org/movie/1357633,https://image.tmdb.org/t/p/w500/gjemx47qD8xtuuGcsdWqlFXWR0b.jpg,
2668,Sleepy Hollow,19 November 1999,7.195,7557,Fantasy | Thriller | Mystery | Horror,,https://www.themoviedb.org/movie/2668,https://image.tmdb.org/t/p/w500/1GuK965FLJxqUw9fd1pmvjbFAlv.jpg,
331482,Little Women,25 Desember 2019,7.841,6993,Drama | Romance,,https://www.themoviedb.org/movie/331482,https://image.tmdb.org/t/p/w500/yn5ihODtZ7ofn8pDYfxCmxh8AXI.jpg,"Jo March mengingat kembali hidupnya di masa lalu hingga kini, menuturkan kisah kakak beradik March - empat gadis muda yang semuanya bertekad untuk menjalani hidup menurut pilihan masing-masing."
1315303,Primate,1 Januari 2026,6.5,876,Horror | Thriller,,https://www.themoviedb.org/movie/1315303,https://image.tmdb.org/t/p/w500/rKleYiEj4pFqxedTRWfujLooi84.jpg,
399055,The Shape of Water,1 Desember 2017,7.232,13061,Drama | Fantasy | Romance,,https://www.themoviedb.org/movie/399055,https://image.tmdb.org/t/p/w500/9zfwPffUXpBrEP26yp0q1ckXDcj.jpg,
1584215,The Internship,13 Januari 2026,6.434,145,Action,,https://www.themoviedb.org/movie/1584215,https://image.tmdb.org/t/p/w500/fYqSOkix4rbDiZW0ACNnvZCpT6X.jpg,
1650558,Abot Langit,13 Maret 2026,6,2,Romance,,https://www.themoviedb.org/movie/1650558,https://image.tmdb.org/t/p/w500/5lVYe4aSimWdxJINKwq9s68TZ2G.jpg,
5503,The Fugitive,6 Agustus 1993,7.488,4939,Action | Thriller | Drama,,https://www.themoviedb.org/movie/5503,https://image.tmdb.org/t/p/w500/b3rEtLKyOnF89mcK75GXDXdmOEf.jpg,
286687,화려한 외출,5 Desember 2013,6.814,43,Romance | Drama | Comedy,,https://www.themoviedb.org/movie/286687,https://image.tmdb.org/t/p/w500/1bMvC9fOTQSfwIGwXBJNcy2cV9N.jpg,
253350,La cugina,26 Juli 1974,5.438,16,Comedy | Drama,,https://www.themoviedb.org/movie/253350,https://image.tmdb.org/t/p/w500/4EGglGdHpMdDX6w07t6Ns6gidrx.jpg,
4232,Scream,20 Desember 1996,7.432,8207,Crime | Horror | Mystery,,https://www.themoviedb.org/movie/4232,https://image.tmdb.org/t/p/w500/lr9ZIrmuwVmZhpZuTCW8D9g0ZJe.jpg,
4248,Scary Movie 2,4 Juli 2001,5.848,5387,Comedy,,https://www.themoviedb.org/movie/4248,https://image.tmdb.org/t/p/w500/7Eb1JWK0Cb0rbfsYjwfc9g0PbQH.jpg,Empat remaja ditipu oleh Profesor Oldman (Tim Curry) untuk mengunjungi rumah hantu untuk proyek sekolah.
1530941,新劇場版 銀魂 -吉原大炎上-,13 Februari 2026,8.933,15,Animation | Action | Science Fiction | Comedy,,https://www.themoviedb.org/movie/1530941,https://image.tmdb.org/t/p/w500/5F7YrauGDP2tbzz84KKwji2MB3e.jpg,
1477317,Your Fault: London,17 Juni 2026,7.452,196,Romance | Drama,,https://www.themoviedb.org/movie/1477317,https://image.tmdb.org/t/p/w500/nLxu237EJAisFCYKK48hN9Plobx.jpg,
760104,X,17 Maret 2022,6.707,4117,Horror,,https://www.themoviedb.org/movie/760104,https://image.tmdb.org/t/p/w500/lopZSVtXzhFY603E9OqF7O1YKsh.jpg,
